id,target,creator,description
https://geoconnex.us/wwdh/rise/1,https://api.wwdh.internetofwater.app/collections/rise-edr/items/1,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/2,https://api.wwdh.internetofwater.app/collections/rise-edr/items/2,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/3,https://api.wwdh.internetofwater.app/collections/rise-edr/items/3,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/5,https://api.wwdh.internetofwater.app/collections/rise-edr/items/5,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/6,https://api.wwdh.internetofwater.app/collections/rise-edr/items/6,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/7,https://api.wwdh.internetofwater.app/collections/rise-edr/items/7,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/257,https://api.wwdh.internetofwater.app/collections/rise-edr/items/257,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/259,https://api.wwdh.internetofwater.app/collections/rise-edr/items/259,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/262,https://api.wwdh.internetofwater.app/collections/rise-edr/items/262,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/266,https://api.wwdh.internetofwater.app/collections/rise-edr/items/266,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/267,https://api.wwdh.internetofwater.app/collections/rise-edr/items/267,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/268,https://api.wwdh.internetofwater.app/collections/rise-edr/items/268,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/269,https://api.wwdh.internetofwater.app/collections/rise-edr/items/269,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/271,https://api.wwdh.internetofwater.app/collections/rise-edr/items/271,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/272,https://api.wwdh.internetofwater.app/collections/rise-edr/items/272,cloftus@lincolninst.edu,USBR RISE API
https://geoconnex.us/wwdh/rise/274,https://api.wwdh.internetofwater.app/collections/rise-edr/items/274,cloftus@lincolninst.edu,USBR RISE API
