id,target,creator,description
https://geoconnex.us/ca-gage-assessment, https://gispublic.waterboards.ca.gov/portal/home/item.html?id=32dfb85bd2744487affe6e3475190093, kyle.onda@duke.edu, "California Stream Gages Inventory"
https://geoconnex.us/ca-gage-assessment/gages/ABJ,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ABJ,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedA&B CANAL NR JOHNSTONVILLE"
https://geoconnex.us/ca-gage-assessment/gages/ACZ,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ACZ,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedALHAMBRA CREEK AT D STREET"
https://geoconnex.us/ca-gage-assessment/gages/AMC,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/AMC,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedARCADE CREEK AT WINDING WAY"
https://geoconnex.us/ca-gage-assessment/gages/ANH,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ANH,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedSAN JOAQUIN RIVER AT ANTIOCH"
https://geoconnex.us/ca-gage-assessment/gages/ANL,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ANL,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedANTELOPE CREEK AT LANDFILL"
https://geoconnex.us/ca-gage-assessment/gages/ARD,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ARD,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedARCADE CREEK AT SUNRISE BLVD"
https://geoconnex.us/ca-gage-assessment/gages/ARW,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/ARW,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedARDEN WAY"
https://geoconnex.us/ca-gage-assessment/gages/BAN,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/BAN,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedBEAR CANYON CK AT ANDERSON SPRINGS RD"
https://geoconnex.us/ca-gage-assessment/gages/BBD,https://sb19.linked-data.internetofwater.dev/collections/ca_gages/items/BBD,kyle.onda@duke.edu,"California Streamgage Network Assessment Catalog, site namedBUTTE CREEK NEAR DE SABLA"
