"id","target","creator","description"
"https://geoconnex.us/ref/counties/01001","https://reference.geoconnex.us/collections/counties/items/01001","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01003","https://reference.geoconnex.us/collections/counties/items/01003","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01005","https://reference.geoconnex.us/collections/counties/items/01005","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01007","https://reference.geoconnex.us/collections/counties/items/01007","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01009","https://reference.geoconnex.us/collections/counties/items/01009","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01011","https://reference.geoconnex.us/collections/counties/items/01011","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01013","https://reference.geoconnex.us/collections/counties/items/01013","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01015","https://reference.geoconnex.us/collections/counties/items/01015","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01017","https://reference.geoconnex.us/collections/counties/items/01017","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01019","https://reference.geoconnex.us/collections/counties/items/01019","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01021","https://reference.geoconnex.us/collections/counties/items/01021","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01023","https://reference.geoconnex.us/collections/counties/items/01023","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01025","https://reference.geoconnex.us/collections/counties/items/01025","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01027","https://reference.geoconnex.us/collections/counties/items/01027","internetofwater@lincolninst.edu","US Reference Counties"
"https://geoconnex.us/ref/counties/01029","https://reference.geoconnex.us/collections/counties/items/01029","internetofwater@lincolninst.edu","US Reference Counties"
