id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-1,http://selfie.cuahsi.org/CALVIN_HHS/SR-1,acastronova@cuahsi.org,SR-1,40.801,-122.762,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-1?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-10,http://selfie.cuahsi.org/CALVIN_HHS/SR-10,acastronova@cuahsi.org,SR-10,37.956,-120.519,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-10?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-12,http://selfie.cuahsi.org/CALVIN_HHS/SR-12,acastronova@cuahsi.org,SR-12,37.033,-121.133,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-12?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-15,http://selfie.cuahsi.org/CALVIN_HHS/SR-15,acastronova@cuahsi.org,SR-15,37.614,-121.745,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-15?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-18,http://selfie.cuahsi.org/CALVIN_HHS/SR-18,acastronova@cuahsi.org,SR-18,37.001,-119.705,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-18?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-20,http://selfie.cuahsi.org/CALVIN_HHS/SR-20,acastronova@cuahsi.org,SR-20,37.584,-120.267,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-20?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-22,http://selfie.cuahsi.org/CALVIN_HHS/SR-22,acastronova@cuahsi.org,SR-22,36.994,-120.93,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-22?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-3,http://selfie.cuahsi.org/CALVIN_HHS/SR-3,acastronova@cuahsi.org,SR-3,40.583,-122.533,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-3?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-4,http://selfie.cuahsi.org/CALVIN_HHS/SR-4,acastronova@cuahsi.org,SR-4,40.717,-122.417,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CALVIN_HHS/SR-52,http://selfie.cuahsi.org/CALVIN_HHS/SR-52,acastronova@cuahsi.org,SR-52,37.2,-119.917,QueryString,f?=.*,http://selfie.cuahsi.org/CALVIN_HHS/SR-52?f=${C:f:1}
