id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/CCBEPDAP/12930,http://selfie.cuahsi.org/CCBEPDAP/12930,acastronova@cuahsi.org,CHILTIPIN CREEK MID CHANNEL AT UNNAMED BRIDGE POSSIBLY AKA PLYMOUTH RD 2.11 KM DOWNSTREAM OF N END FM 631 NE OF SINTON,28.087685,-97.369722,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12930?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12943,http://selfie.cuahsi.org/CCBEPDAP/12943,acastronova@cuahsi.org,MISSION RIVER TIDAL NEAR SOUTH BANK IMMEDIATELY DOWNSTREAM OF THE FM 2678 BRIDGE BETWEEN REFUGIO AND BAYSIDE,28.184238,-97.21337,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12943?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12945,http://selfie.cuahsi.org/CCBEPDAP/12945,acastronova@cuahsi.org,COPANO BAY AT FM 136 BRIDGE 355 M FROM INTERSECTION WITH EGERY ISLAND RD SOUTH OF BAYSIDE,28.073975,-97.220861,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12945?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12946,http://selfie.cuahsi.org/CCBEPDAP/12946,acastronova@cuahsi.org,ARANSAS RIVER TIDAL SOUTH BANK NEAR SALT WATER BARRIER 1.95 M UPSTREAM OF CHILTIPIN CREEK CONFLUENCE,28.088301,-97.263603,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12946?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12947,http://selfie.cuahsi.org/CCBEPDAP/12947,acastronova@cuahsi.org,ARANSAS RIVER TIDAL AT BOAT RAMP AT FM 629 TERMINUS SOUTH OF BONNIE VIEW,28.122231,-97.309856,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12947?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12948,http://selfie.cuahsi.org/CCBEPDAP/12948,acastronova@cuahsi.org,ARANSAS RIVER TIDAL IMMEDIATELY UPSTREAM OF US 77 BRIDGE BETWEEN WOODSBORO AND SINTON,28.1279,-97.4279,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12948?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12949,http://selfie.cuahsi.org/CCBEPDAP/12949,acastronova@cuahsi.org,ARANSAS RIVER ON WELDER-MCCANN RANCH 12.75 KM UPSTREAM OF US 77,28.158701,-97.46144,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12949?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12950,http://selfie.cuahsi.org/CCBEPDAP/12950,acastronova@cuahsi.org,ARANSAS RIVER EAST OF PAPALOTE ON RYAN RANCH ROAD/BEE CR 631 1.92 KM UPSTREAM OF PAPALOTE CREEK CONFLUENCE,28.1786,-97.53336,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12950?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12951,http://selfie.cuahsi.org/CCBEPDAP/12951,acastronova@cuahsi.org,ARANSAS RIVER ON RYAN RANCH 7.20 KM UPSTREAM OF BEE CR 631 NEAR MOSS GULLY CONFLUENCE,28.22481,-97.52599,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12951?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12960,http://selfie.cuahsi.org/CCBEPDAP/12960,acastronova@cuahsi.org,NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,27.846666,-97.52084,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12960?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12961,http://selfie.cuahsi.org/CCBEPDAP/12961,acastronova@cuahsi.org,NUECES RIVER TIDAL MID CHANNEL AT IH 37 BRIDGE DOWNSTREAM OF DAM AND SALT WATER BARRIER,27.895584,-97.629072,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12961?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12962,http://selfie.cuahsi.org/CCBEPDAP/12962,acastronova@cuahsi.org,NUECES RIVER AT CORPUS CHRISTI CUNNINGHAM WATER TREATMENT PLANT INTAKE,27.882299,-97.625838,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12962?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12963,http://selfie.cuahsi.org/CCBEPDAP/12963,acastronova@cuahsi.org,NUECES RIVER INTAKE AT CORPUS CHRISTI STEVENS WATER TREATMENT PLANT,27.865362,-97.637952,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12963?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/12964,http://selfie.cuahsi.org/CCBEPDAP/12964,acastronova@cuahsi.org,NUECES RIVER AT BLUNTZER BRIDGE ON FM 666,27.937796,-97.775831,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/12964?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13026,http://selfie.cuahsi.org/CCBEPDAP/13026,acastronova@cuahsi.org,OSO CREEK IMMEDIATELY UPSTREAM OF YORKTOWN STREET IN CORPUS CHRISTI,27.639999,-97.345,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13026?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13027,http://selfie.cuahsi.org/CCBEPDAP/13027,acastronova@cuahsi.org,OSO CREEK IMMEDIATELY DOWNSTREAM OF FM 2444 SOUTH OF CORPUS CHRISTI,27.656944,-97.40111,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13027?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13028,http://selfie.cuahsi.org/CCBEPDAP/13028,acastronova@cuahsi.org,OSO CREEK IMMEDIATELY DOWNSTREAM OF SH 286 SOUTH OF CORPUS CHRISTI,27.697374,-97.450531,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13028?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13029,http://selfie.cuahsi.org/CCBEPDAP/13029,acastronova@cuahsi.org,OSO CREEK IMMEDIATELY DOWNSTREAM OF FM 763 SOUTHWEST OF CORPUS CHRISTI,27.711111,-97.50166,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13029?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13030,http://selfie.cuahsi.org/CCBEPDAP/13030,acastronova@cuahsi.org,UNNAMED TRIBUTARY TO PETRONILLA CREEK AT FM 70 NEAR STANOLIND-LUBY CAMP REFINERY,27.585286,-97.606989,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13030?f=${C:f:1}
https://geoconnex.us/cuahsi/his/CCBEPDAP/13031,http://selfie.cuahsi.org/CCBEPDAP/13031,acastronova@cuahsi.org,SAN FERNANDO CK AT DR HUBERT PROPERTY 2.68 KM DOWNSTREAM FROM AIRPORT 3.79 KM UPSTREAM OF CONFLUENCE WITH SANTA GERTRUDIS CK NR CR 1080,27.478033,-97.785261,QueryString,f?=.*,http://selfie.cuahsi.org/CCBEPDAP/13031?f=${C:f:1}
