id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/1,http://selfie.cuahsi.org/HYDRODATACZ-HR/1,acastronova@cuahsi.org,Labská bouda,50.7700005,15.5500002,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/1?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/2,http://selfie.cuahsi.org/HYDRODATACZ-HR/2,acastronova@cuahsi.org,Pec pod Sněžkou,50.6920509,15.7287598,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/2?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/3,http://selfie.cuahsi.org/HYDRODATACZ-HR/3,acastronova@cuahsi.org,Svratouch,49.7350006,16.0335999,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/3?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/4,http://selfie.cuahsi.org/HYDRODATACZ-HR/4,acastronova@cuahsi.org,Deštné v Orlických. horách,50.3033333,16.3527775,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/5,http://selfie.cuahsi.org/HYDRODATACZ-HR/5,acastronova@cuahsi.org,Rokytnice v Orlických. horách,50.1644325,16.4602585,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/5?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/6,http://selfie.cuahsi.org/HYDRODATACZ-HR/6,acastronova@cuahsi.org,Seč,49.8446999,15.6480999,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/6?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/7,http://selfie.cuahsi.org/HYDRODATACZ-HR/7,acastronova@cuahsi.org,Janov-Gajer,49.8210983,16.4111004,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/7?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/8,http://selfie.cuahsi.org/HYDRODATACZ-HR/8,acastronova@cuahsi.org,Úpice,50.5063896,16.0116673,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/8?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/9,http://selfie.cuahsi.org/HYDRODATACZ-HR/9,acastronova@cuahsi.org,Ústí nad Orlicí,49.9803009,16.4221992,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/9?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-HR/10,http://selfie.cuahsi.org/HYDRODATACZ-HR/10,acastronova@cuahsi.org,Ústí nad Labem - Kočkov,50.6838989,14.0410995,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-HR/10?f=${C:f:1}
