id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/czo_boulder/GREEN_LAKE_4,http://selfie.cuahsi.org/czo_boulder/GREEN_LAKE_4,acastronova@cuahsi.org,GREEN LAKE 4,40.05479,-105.61655,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/GREEN_LAKE_4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/LGG_P4,http://selfie.cuahsi.org/czo_boulder/LGG_P4,acastronova@cuahsi.org,Lower Gordon Gulch Pole 4,40.01246886,-105.4688703,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/LGG_P4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/LGG_P5,http://selfie.cuahsi.org/czo_boulder/LGG_P5,acastronova@cuahsi.org,Lower Gordon Gulch Pole 5,40.01278001,-105.4687804,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/LGG_P5?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/LGG_P6,http://selfie.cuahsi.org/czo_boulder/LGG_P6,acastronova@cuahsi.org,Lower Gordon Gulch Pole 6,40.01310363,-105.4686961,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/LGG_P6?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/UGG_P4,http://selfie.cuahsi.org/czo_boulder/UGG_P4,acastronova@cuahsi.org,Upper Gordon Gulch Pole 4,40.02088909,-105.483566,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/UGG_P4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/CATENA-PIT1,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT1,acastronova@cuahsi.org,Catena Soil Pits #1,40.0535638,-105.62066364,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT1?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/CATENA-PIT2,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT2,acastronova@cuahsi.org,Catena Soil Pits #2,40.05354615,-105.62060327,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT2?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/CATENA-PIT3,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT3,acastronova@cuahsi.org,Catena Soil Pits #3,40.05353991,-105.62009125,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT3?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/CATENA-PIT4,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT4,acastronova@cuahsi.org,Catena Soil Pits #4,40.05355259,-105.61987881,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT4?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/CATENA-PIT5,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT5,acastronova@cuahsi.org,Catena Soil Pits #5,40.05365449,-105.61964633,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/CATENA-PIT5?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/LGG_P9,http://selfie.cuahsi.org/czo_boulder/LGG_P9,acastronova@cuahsi.org,Lower Gordon Gulch Pole 9,40.01411349,-105.46845887,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/LGG_P9?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/LGG_P10,http://selfie.cuahsi.org/czo_boulder/LGG_P10,acastronova@cuahsi.org,Lower Gordon Gulch Pole 10,40.01449196,-105.46832937,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/LGG_P10?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_boulder/BET_GULLY,http://selfie.cuahsi.org/czo_boulder/BET_GULLY,acastronova@cuahsi.org,Betasso Gully,40.012582,-105.34014,QueryString,f?=.*,http://selfie.cuahsi.org/czo_boulder/BET_GULLY?f=${C:f:1}
