id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN,http://selfie.cuahsi.org/czo_merced/UpMetN,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_cdde,http://selfie.cuahsi.org/czo_merced/UpMetN_cdde,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_cdde?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_cduc,http://selfie.cuahsi.org/czo_merced/UpMetN_cduc,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_cduc?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_acde,http://selfie.cuahsi.org/czo_merced/UpMetN_acde,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_acde?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_acuc,http://selfie.cuahsi.org/czo_merced/UpMetN_acuc,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_acuc?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_plde,http://selfie.cuahsi.org/czo_merced/UpMetN_plde,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_plde?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_pluc,http://selfie.cuahsi.org/czo_merced/UpMetN_pluc,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_pluc?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetN_open,http://selfie.cuahsi.org/czo_merced/UpMetN_open,acastronova@cuahsi.org,Providence upper met station north aspect,37.0610440232,-119.182418267,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetN_open?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetS,http://selfie.cuahsi.org/czo_merced/UpMetS,acastronova@cuahsi.org,Providence upper met station south aspect,37.0607723233,-119.183602312,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetS?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetS_qkde,http://selfie.cuahsi.org/czo_merced/UpMetS_qkde,acastronova@cuahsi.org,Providence upper met station south aspect,37.0607723233,-119.183602312,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetS_qkde?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetS_qkuc,http://selfie.cuahsi.org/czo_merced/UpMetS_qkuc,acastronova@cuahsi.org,Providence upper met station south aspect,37.0607723233,-119.183602312,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetS_qkuc?f=${C:f:1}
https://geoconnex.us/cuahsi/his/czo_merced/UpMetS_acde,http://selfie.cuahsi.org/czo_merced/UpMetS_acde,acastronova@cuahsi.org,Providence upper met station south aspect,37.0607723233,-119.183602312,QueryString,f?=.*,http://selfie.cuahsi.org/czo_merced/UpMetS_acde?f=${C:f:1}
