"id","target","creator","description"
"https://geoconnex.us/ref/hu10/0101000201","https://reference.geoconnex.us/collections/hu10/items/0101000201","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000202","https://reference.geoconnex.us/collections/hu10/items/0101000202","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000203","https://reference.geoconnex.us/collections/hu10/items/0101000203","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000204","https://reference.geoconnex.us/collections/hu10/items/0101000204","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000205","https://reference.geoconnex.us/collections/hu10/items/0101000205","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000206","https://reference.geoconnex.us/collections/hu10/items/0101000206","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000207","https://reference.geoconnex.us/collections/hu10/items/0101000207","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000301","https://reference.geoconnex.us/collections/hu10/items/0101000301","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000302","https://reference.geoconnex.us/collections/hu10/items/0101000302","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000303","https://reference.geoconnex.us/collections/hu10/items/0101000303","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000304","https://reference.geoconnex.us/collections/hu10/items/0101000304","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000401","https://reference.geoconnex.us/collections/hu10/items/0101000401","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000402","https://reference.geoconnex.us/collections/hu10/items/0101000402","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000403","https://reference.geoconnex.us/collections/hu10/items/0101000403","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000404","https://reference.geoconnex.us/collections/hu10/items/0101000404","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000405","https://reference.geoconnex.us/collections/hu10/items/0101000405","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000406","https://reference.geoconnex.us/collections/hu10/items/0101000406","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000407","https://reference.geoconnex.us/collections/hu10/items/0101000407","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000408","https://reference.geoconnex.us/collections/hu10/items/0101000408","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000409","https://reference.geoconnex.us/collections/hu10/items/0101000409","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000410","https://reference.geoconnex.us/collections/hu10/items/0101000410","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
"https://geoconnex.us/ref/hu10/0101000411","https://reference.geoconnex.us/collections/hu10/items/0101000411","internetofwater@lincolninst.edu","US Reference Hydrologic Watersheds"
