id,target,creator,description
https://geoconnex.us/wwdh/usace/21906028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21906028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/53544029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/53544029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/22037028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/22037028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21946028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21946028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21894028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21894028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21967028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21967028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21980028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21980028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/49950029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/49950029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/53847029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/53847029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21877028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21877028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/54038029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/54038029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/57144029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/57144029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/22058028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/22058028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/53335029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/53335029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/54054029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/54054029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21885028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21885028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/50024029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/50024029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/21977028,https://api.wwdh.internetofwater.app/collections/usace-edr/items/21977028,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/49529029,https://api.wwdh.internetofwater.app/collections/usace-edr/items/49529029,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/259043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/259043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/17043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/17043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/257043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/257043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/33043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/33043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/267043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/267043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/353043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/353043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/367043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/367043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/175043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/175043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/351043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/351043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/29043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/29043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/70043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/70043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/171043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/171043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/373043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/373043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/261043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/261043,cloftus@lincolninst.edu,USACE Access to Water API
https://geoconnex.us/wwdh/usace/265043,https://api.wwdh.internetofwater.app/collections/usace-edr/items/265043,cloftus@lincolninst.edu,USACE Access to Water API
