id,target,creator,description
https://geoconnex.us/usgs/hydrologic-unit/01,https://waterdata.usgs.gov/hydrological-unit/01,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/02,https://waterdata.usgs.gov/hydrological-unit/02,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/03,https://waterdata.usgs.gov/hydrological-unit/03,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/04,https://waterdata.usgs.gov/hydrological-unit/04,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/05,https://waterdata.usgs.gov/hydrological-unit/05,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/06,https://waterdata.usgs.gov/hydrological-unit/06,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/07,https://waterdata.usgs.gov/hydrological-unit/07,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/08,https://waterdata.usgs.gov/hydrological-unit/08,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/09,https://waterdata.usgs.gov/hydrological-unit/09,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/10,https://waterdata.usgs.gov/hydrological-unit/10,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/11,https://waterdata.usgs.gov/hydrological-unit/11,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/12,https://waterdata.usgs.gov/hydrological-unit/12,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/13,https://waterdata.usgs.gov/hydrological-unit/13,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/14,https://waterdata.usgs.gov/hydrological-unit/14,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/15,https://waterdata.usgs.gov/hydrological-unit/15,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/16,https://waterdata.usgs.gov/hydrological-unit/16,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/17,https://waterdata.usgs.gov/hydrological-unit/17,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/18,https://waterdata.usgs.gov/hydrological-unit/18,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/19,https://waterdata.usgs.gov/hydrological-unit/19,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/20,https://waterdata.usgs.gov/hydrological-unit/20,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/21,https://waterdata.usgs.gov/hydrological-unit/21,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0101,https://waterdata.usgs.gov/hydrological-unit/0101,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0105,https://waterdata.usgs.gov/hydrological-unit/0105,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0102,https://waterdata.usgs.gov/hydrological-unit/0102,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0103,https://waterdata.usgs.gov/hydrological-unit/0103,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0104,https://waterdata.usgs.gov/hydrological-unit/0104,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0106,https://waterdata.usgs.gov/hydrological-unit/0106,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0107,https://waterdata.usgs.gov/hydrological-unit/0107,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0109,https://waterdata.usgs.gov/hydrological-unit/0109,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0108,https://waterdata.usgs.gov/hydrological-unit/0108,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0110,https://waterdata.usgs.gov/hydrological-unit/0110,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0202,https://waterdata.usgs.gov/hydrological-unit/0202,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0204,https://waterdata.usgs.gov/hydrological-unit/0204,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0203,https://waterdata.usgs.gov/hydrological-unit/0203,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0206,https://waterdata.usgs.gov/hydrological-unit/0206,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0208,https://waterdata.usgs.gov/hydrological-unit/0208,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0205,https://waterdata.usgs.gov/hydrological-unit/0205,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
https://geoconnex.us/usgs/hydrologic-unit/0207,https://waterdata.usgs.gov/hydrological-unit/0207,dblodgett@usgs.gov,hydrologic units in waterdata.usgs.gov
