id,target,creator,description
https://geoconnex.us/iow/demo/TX05845,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX05845,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX04180,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX04180,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX03713,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX03713,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX03714,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX03714,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX06624,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX06624,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX03698,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX03698,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX02130,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX02130,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX03650,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX03650,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX00775,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX00775,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX00579,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX00579,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK00452,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK00452,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK00450,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK00450,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX05996,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX05996,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX01011,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX01011,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX01017,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX01017,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10317,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10317,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK02503,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK02503,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK83678,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK83678,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK21569,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK21569,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK30120,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK30120,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK21703,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK21703,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/GA02678,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/GA02678,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK21117,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK21117,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK00092,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK00092,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK82908,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK82908,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK21878,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK21878,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10306,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10306,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00013,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00013,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00605,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00605,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00179,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00179,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR00872,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR00872,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00582,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00582,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00018,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00018,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00031,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00031,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX08012,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX08012,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX00020,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX00020,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX04785,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX04785,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/LA00181,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/LA00181,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/CO02679,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/CO02679,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/CO00422,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/CO00422,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10310,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10310,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK30161,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK30161,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK21489,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK21489,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK20508,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK20508,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK11025,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK11025,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10314,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10314,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10308,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10308,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK12334,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK12334,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK10311,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK10311,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK02345,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK02345,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR01492,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR01492,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR00163,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR00163,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR00164,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR00164,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR00081,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR00081,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/AR00171,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/AR00171,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX04181,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX04181,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/OK02500,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/OK02500,konda@lincolninst.edu,demonstration pids for tutorial purposes
https://geoconnex.us/iow/demo/TX04358,https://geoconnex-demo-pages.internetofwater.dev/collections/demo-gpkg/items/TX04358,konda@lincolninst.edu,demonstration pids for tutorial purposes
